"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SAFB",-0.286756268576927,5.09400500609674,-6.85500711182881,2.27114402837404e-11,3.05522946674127e-09,14.5907969627721
"ZNF653",-0.0563888479751237,0.723518540000526,-6.84582728932542,2.40747927721585e-11,3.09142225369763e-09,14.5336464749132
"EPOR",0.0462063272457303,0.36304363911198,6.69642985378867,6.1641286677548e-11,7.5711580375684e-09,13.6123785273408
"SYNE1",0.311840836395575,6.07650643151497,6.53856393818758,1.635416056086e-10,1.88288155274772e-08,12.6571315687468
"IFT20",0.1758349798191,1.78270360220472,6.53208382923317,1.70157972248749e-10,1.88288155274772e-08,12.6183244628261
"POGK",-0.273529258409408,3.96360293757945,-6.52785147749433,1.74620228018151e-10,1.88288155274772e-08,12.5929956701684
"LTBP4",1.18926489733836,5.94242162806364,6.52292689021202,1.79956820970579e-10,1.88288155274772e-08,12.5635413431127
"FGF13",0.111364733012467,2.22783479587228,6.51230158926889,1.92021437428962e-10,1.93735914548864e-08,12.5000536566296
"PFDN2",-0.415704241502401,4.91393858001604,-6.45102537929948,2.78716132875964e-10,2.68189558473295e-08,12.1356040948209
"VAMP1",-0.139700125992823,2.81131398149271,-6.4474581846464,2.84803070945092e-10,2.68189558473295e-08,12.1144762832766
"EXOC4",-0.232880074574117,3.42915821052907,-6.41206398528311,3.52708968745952e-10,3.21420269905586e-08,11.9053729832584
"ABCA2",-0.309453262232298,5.23349155315827,-6.39079251402972,4.00899856994262e-10,3.53919405002747e-08,11.7801683323519
"PSCD2",-0.12690673432159,1.89437258961025,-6.38014599428221,4.27384349148699e-10,3.65866904953053e-08,11.7176335281362
"TAC1",-0.0332105979940018,0.282711339528959,-6.36294943469079,4.73823053317985e-10,3.9369121341862e-08,11.616810365502
"ZNHIT3",0.221794454357057,3.81066151187077,6.3541115736518,4.99576090543981e-10,4.01030040576366e-08,11.5650830255025
"C14orf32",0.125401097714624,2.30415996660793,6.35031768851254,5.11047131353953e-10,4.01030040576366e-08,11.5428962309931
"CACNG3",0.339443729140302,7.0069132127852,6.33813966592619,5.49637981122263e-10,4.19656026127133e-08,11.4717539238565
"TTTY17C",0.173907278225624,0.68938215181468,6.30875237090702,6.54893707308414e-10,4.86861769249018e-08,11.3005506780831
"PHLDB2",0.0220988638309717,0.132773712909303,6.29524237723709,7.09673000885994e-10,5.14058007052034e-08,11.2220695892319
"REM1",0.0255703322243304,0.221291768041473,6.18784632450024,1.33740474886957e-09,9.44542103889132e-08,10.6032517231124
"C22orf23",0.422983728906126,1.47798078118502,6.1640525499941,1.53716777878447e-09,1.05914609147954e-07,10.4673721509765
"RPS15",-0.860403130414245,8.05187253683368,-6.14134387437558,1.75488279984645e-09,1.18036759751577e-07,10.3381038521674
"MYO10",-0.237086350968206,4.56797553779386,-6.12572462795195,1.92183731650525e-09,1.22152235784743e-07,10.2494272714929
"PPIB",-0.126708021800393,1.14529965284788,-6.12252968096836,1.95785276509451e-09,1.22152235784743e-07,10.2313119679928
"USP3",0.0307365092329562,0.329758478878779,6.12127678882614,1.97215549872314e-09,1.22152235784743e-07,10.2242102823309
"RAPSN",4.68347443465987,18.8149109403961,6.11981019621309,1.98902755614094e-09,1.22152235784743e-07,10.2158988634813
"APOL2",-0.146592974728304,1.75086344419643,-6.09166058804956,2.34160236704322e-09,1.40745248657385e-07,10.0566991130418
